status_id,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
7331091005_10153937414726006,54,108,1311,4,15,66,3,5
7331091005_10153937367406006,173,259,2375,20,5,59,0,2
7331091005_10153937337386006,4885,8388,27133,108,28,2633,66,8
7331091005_10153937323401006,225,147,2219,9,4,99,2,4
7331091005_10153937264086006,69,67,908,8,1,9,0,0
7331091005_10153937093551006,325,2225,5234,64,77,16,0,4
7331091005_10153937088421006,7461,41152,52659,468,34,3617,5,5
7331091005_10153937015111006,262,263,1997,35,10,13,4,48
7331091005_10153937001401006,549,2513,5364,229,10,18,2,42
7331091005_10153936936551006,1914,2298,7073,26,201,58,37,513
7331091005_10153936867866006,996,5814,19757,209,241,11,69,3
7331091005_10153936816241006,1414,843,2472,31,21,72,3,13
7331091005_10153936762956006,249,187,2024,23,3,73,0,5
7331091005_10153936689961006,720,935,3519,21,97,363,7,7
7331091005_10153936594046006,834,1454,12719,174,334,16,3,2
7331091005_10153936574881006,39,79,1400,15,7,1,0,0
7331091005_10153936477986006,256,1481,9132,123,4,333,1,1
7331091005_10153935480946006,345,946,9958,126,29,20,550,3
7331091005_10153935443891006,994,3013,23518,93,137,1028,9,34
7331091005_10153935402441006,1794,3135,14321,89,41,1132,2,3
7331091005_10153935335701006,251,627,10089,206,63,9,7,3
7331091005_10153935289786006,473,3041,31974,302,83,677,6,26
7331091005_10153935260386006,289,490,7666,46,145,17,1,1
7331091005_10153935242146006,1919,12826,69814,650,1977,78,5,35
7331091005_10153935205411006,192,451,6748,57,73,37,10,3
7331091005_10153935115081006,163,736,11577,118,152,11,1,1
7331091005_10153935086421006,127,792,4274,38,48,1,0,0
7331091005_10153935092086006,345,322,3829,12,9,163,2,4
7331091005_10153934980291006,457,421,5326,10,19,211,13,79
7331091005_10153934806746006,431,438,4313,47,19,175,1,7
7331091005_10153934694471006,651,1204,10496,80,86,23,3,30
7331091005_10153934568756006,218,238,3655,11,27,77,5,5
7331091005_10153934475341006,49,56,1388,2,0,5,1,0
7331091005_10153934225841006,142,420,7343,43,107,3,1,2
7331091005_10153934003696006,1994,25259,32263,643,282,23,1,3
7331091005_10153933990821006,68,51,753,1,10,9,4,4
7331091005_10153933917961006,490,1266,18351,281,109,24,1,18
7331091005_10153933499491006,258,2479,19899,613,30,10,192,1
7331091005_10153933478791006,89,173,2439,6,13,32,1,1
7331091005_10153933423291006,61,130,1915,9,9,3,1,2
7331091005_10153933336126006,369,1021,6484,19,61,130,1,0
7331091005_10153933347301006,180,107,791,10,20,6,1,19
7331091005_10153933195941006,135,333,2956,57,32,3,1,0
7331091005_10153933194966006,842,1207,6436,7,77,247,30,47
7331091005_10153932261331006,283,283,9923,74,87,4,3,11
7331091005_10153932225431006,113,222,5133,34,86,5,0,0
7331091005_10153932155811006,72,556,7598,251,5,1,120,0
7331091005_10153932131451006,383,2924,10083,85,160,120,0,4
7331091005_10153932083356006,53,224,4843,139,2,1,71,0
7331091005_10153932077471006,865,3263,8099,56,23,294,1,2
7331091005_10153931997356006,443,1335,4854,51,37,112,3,2
7331091005_10153931979426006,675,1529,6422,49,21,586,13,17
7331091005_10153931796431006,92,109,1982,3,17,64,1,0
7331091005_10153931704071006,2620,8420,29535,246,97,1068,12,48
7331091005_10153931669426006,145,224,5390,39,32,7,3,3
7331091005_10153931621711006,650,4662,19948,90,490,178,1,3
7331091005_10153931499776006,134,1410,9869,157,53,7,2,2
7331091005_10153931452771006,313,621,7933,42,126,118,4,4
7331091005_10153931218196006,152,76,3030,7,18,82,16,1
7331091005_10153931146056006,121,489,3961,46,3,21,1,0
7331091005_10153931112456006,98,321,11755,141,68,13,6,0
7331091005_10153930852951006,219,71,1816,5,0,91,1,3
7331091005_10153930792146006,242,551,6487,70,53,5,1,2
7331091005_10153930667691006,31,79,2510,7,0,4,0,3
7331091005_10153930575251006,1544,2088,8794,141,2,335,0,4
7331091005_10153930534316006,45,124,2051,6,19,19,0,1
7331091005_10153930466426006,400,3877,7412,54,100,12,0,1
7331091005_10153930408926006,458,1067,5936,15,142,120,1,0
7331091005_10153930386881006,362,2221,25852,679,10,39,13,2
7331091005_10153930281481006,184,112,682,4,7,3,0,1
7331091005_10153930149161006,569,647,3334,12,6,223,2,0
7331091005_10153930063851006,3275,27311,29207,325,538,23,5,7
7331091005_10153930034846006,853,319,4187,10,87,20,162,10
7331091005_10153929990446006,443,537,7723,17,31,403,2,5
7331091005_10153929918666006,2496,4897,13591,68,143,517,0,0
7331091005_10153929862026006,76,48,732,2,2,54,0,1
7331091005_10153928786621006,654,475,5423,54,162,27,0,3
7331091005_10153928691766006,1185,1593,14402,57,257,221,2,7
7331091005_10153928587691006,2737,8439,35336,230,1029,615,16,11
7331091005_10153928562096006,3148,6903,30815,169,344,1386,38,160
7331091005_10153928500836006,1167,4346,17157,598,56,253,2,2
7331091005_10153928448076006,226,659,8893,74,149,21,2,2
7331091005_10153928340156006,5827,11339,14790,258,1108,30,3,0
7331091005_10153928297296006,1056,14611,36817,1067,78,18,864,4
7331091005_10153928265481006,265,529,6280,50,130,41,1,2
7331091005_10153928227751006,425,969,11024,63,250,16,0,2
7331091005_10153928147661006,133,740,20016,213,41,7,2,0
7331091005_10153928034006006,33,50,1559,19,0,4,0,0
7331091005_10153927812016006,300,856,5120,75,12,62,0,3
7331091005_10153927775491006,245,170,2306,18,34,148,2,17
7331091005_10153927426961006,142,145,1627,13,2,26,0,1
7331091005_10153927431981006,239,386,3308,10,2,212,1,1
7331091005_10153927336371006,92,57,1568,18,1,10,1,0
7331091005_10153927245816006,4430,9715,20253,109,59,1942,1,4
7331091005_10153927134056006,178,569,5525,21,145,12,0,0
7331091005_10153927123061006,187,240,4381,15,8,157,0,6
7331091005_10153927020046006,120,72,1808,4,11,1,0,0
7331091005_10153926724641006,606,2835,12079,76,112,12,0,0
7331091005_10153926714556006,124,389,3225,1,97,7,16,106
7331091005_10153926600201006,399,2766,11860,145,2,412,1,0
7331091005_10153925496101006,150,964,9429,66,36,3,4,5
7331091005_10153925374201006,46,254,3660,32,9,7,289,1
7331091005_10153925347686006,143,433,7784,40,126,13,0,1
7331091005_10153925309896006,131,260,7677,45,3,111,0,1
7331091005_10153925213406006,167,3337,9963,230,22,12,11,29
7331091005_10153925191726006,279,857,7488,30,147,53,0,3
7331091005_10153925133836006,967,656,6112,15,32,681,171,38
7331091005_10153924896091006,113,182,1385,12,0,68,0,1
7331091005_10153924804726006,220,498,2481,14,5,143,5,0
7331091005_10153924829341006,202,994,9945,95,146,18,3,12
7331091005_10153924575056006,125,385,5039,20,38,114,1,1
7331091005_10153924513106006,284,344,2059,5,9,155,2,0
7331091005_10153924499961006,91,205,2414,11,41,30,0,1
7331091005_10153924352396006,21,58,756,4,2,9,1,0
7331091005_10153924265526006,3376,4217,26832,109,2506,24,3,3
7331091005_10153924114776006,1132,2243,8159,32,234,236,1,2
7331091005_10153923781131006,213,409,4897,36,2,176,0,0
7331091005_10153923732001006,202,496,2977,6,60,6,0,0
7331091005_10153923683036006,59,51,2191,6,10,30,2,1
7331091005_10153923633541006,895,717,2840,10,105,57,2,1
7331091005_10153923405621006,1344,8156,21354,141,11,1372,3,2
7331091005_10153923284031006,1205,3188,25356,29,255,2570,38,34
7331091005_10153923024431006,100,366,3055,17,3,262,1,2
7331091005_10153922988056006,83,261,2750,16,2,32,0,1
7331091005_10153922916991006,27,93,4137,23,2,0,159,0
7331091005_10153921721726006,266,903,5108,21,139,5,0,0
7331091005_10153921699391006,78,439,5696,34,58,3,16,7
7331091005_10153921653126006,1907,8127,13872,106,22,869,23,15
7331091005_10153921656721006,156,709,6752,73,77,25,12,22
7331091005_10153921490381006,1234,3119,14809,106,315,309,8,19
7331091005_10153921446846006,1021,2800,21564,119,817,25,1,3
7331091005_10153921424801006,1547,3415,16164,60,546,215,2,1
7331091005_10153921206856006,696,838,6294,29,8,568,64,4
7331091005_10153921204646006,160,878,9542,88,68,7,11,5
7331091005_10153921114636006,301,680,5794,38,57,20,3,1
7331091005_10153920924311006,79,275,4878,59,2,0,34,0
7331091005_10153920792011006,14,26,686,7,1,3,0,0
7331091005_10153920336861006,40,57,1619,11,4,3,0,7
7331091005_10153920325101006,163,132,2375,7,2,36,0,1
7331091005_10153919944131006,96,56,2889,8,10,57,2,2
7331091005_10153919891286006,326,178,2582,6,7,60,0,28
7331091005_10153919797186006,293,562,3972,31,3,84,0,2
7331091005_10153919635756006,318,469,13412,14,79,677,174,106
7331091005_10153919458866006,181,702,15321,200,41,9,5,4
7331091005_10153918407911006,559,3567,14761,130,82,8,5,6
7331091005_10153918345326006,3200,7198,25780,96,46,2371,12,14
7331091005_10153918297186006,128,136,1216,12,6,54,28,6
7331091005_10153918274661006,1777,3802,24030,262,669,97,3,12
7331091005_10153918266366006,91,159,1771,38,11,8,1,13
7331091005_10153918176866006,153,75,1510,9,0,40,0,0
7331091005_10153918150126006,153,860,5161,61,43,13,0,3
7331091005_10153918042756006,243,701,9845,39,95,299,3,2
7331091005_10153917979566006,290,565,2561,14,7,133,10,9
7331091005_10153917911556006,222,272,3219,36,33,29,9,70
7331091005_10153917791411006,109,193,4943,19,46,5,0,1
7331091005_10153917688766006,274,1353,9648,45,407,25,5,2
7331091005_10153917657316006,137,167,2720,21,2,38,0,1
7331091005_10153917407166006,582,686,6842,220,35,11,4,1
7331091005_10153917224016006,325,153,1698,4,9,57,1,0
7331091005_10153916840061006,598,1536,6683,42,311,13,1,1
7331091005_10153916624056006,158,703,3611,56,14,5,0,0
7331091005_10153916517296006,2617,7387,44857,279,102,2442,8,36
7331091005_10153916341136006,507,435,1738,7,23,87,1,14
7331091005_10153916267351006,92,271,4833,144,19,4,1,1
7331091005_10153916162326006,268,161,2464,4,11,53,0,7
7331091005_10153916136111006,40,62,3223,9,2,83,0,0
7331091005_10153915882031006,150,76,2766,2,5,97,5,16
7331091005_10153914886181006,1648,6550,40093,394,814,49,24,27
7331091005_10153914867646006,266,385,5066,62,84,7,19,10
7331091005_10153914759076006,165,262,2401,19,25,37,1,13
7331091005_10153914752316006,50,248,1084,8,11,1,2,0
7331091005_10153914742246006,348,837,2908,30,1,178,10,6
7331091005_10153914731031006,122,121,1653,6,1,70,0,2
7331091005_10153914722416006,191,898,12657,110,48,7,2,1
7331091005_10153914647761006,214,138,1982,11,4,183,3,0
7331091005_10153914632226006,65,185,2514,18,15,6,1,2
7331091005_10153914573151006,274,610,4154,22,153,8,0,0
7331091005_10153914555491006,442,920,18210,103,36,121,3,22
7331091005_10153914487681006,651,438,4227,12,11,267,53,11
7331091005_10153914370826006,814,2089,17989,166,427,32,1,13
7331091005_10153914349381006,174,287,1682,16,0,100,2,9
7331091005_10153914314496006,163,408,6036,32,76,45,2,3
7331091005_10153914224906006,579,2409,9935,18,90,220,0,2
7331091005_10153914151356006,147,668,2984,31,67,2,0,0
7331091005_10153914129911006,142,398,2597,12,59,23,0,0
7331091005_10153913779831006,55,96,2001,20,13,7,0,1
7331091005_10153913733771006,407,396,5251,43,25,14,1,0
7331091005_10153913648346006,687,2382,10295,51,5,198,1,0
7331091005_10153913630991006,183,491,3390,9,91,5,0,1
7331091005_10153913541991006,45,237,1777,21,10,1,0,0
7331091005_10153913566701006,234,293,2060,7,16,191,1,9
7331091005_10153913341211006,344,1108,4152,51,1,118,2,1
7331091005_10153913149581006,517,1119,2255,7,0,149,1,0
7331091005_10153913123166006,90,161,1296,7,1,2,0,1
7331091005_10153913086576006,287,261,3995,19,7,164,2,7
7331091005_10153913056631006,37,29,933,1,6,9,1,0
7331091005_10153913023056006,854,4930,13996,47,34,798,18,11
7331091005_10153912963616006,137,686,5454,26,39,2,0,0
7331091005_10153912990066006,935,2688,9301,107,58,394,21,14
7331091005_10153912850936006,9,32,226,4,0,0,0,0
7331091005_10153912774041006,286,402,1833,19,0,114,1,5
7331091005_10153912744636006,113,171,4143,4,69,94,39,14
7331091005_10153912665726006,247,441,3880,39,1,152,0,1
7331091005_10153912644081006,134,251,6172,20,11,50,1,1
7331091005_10153912619821006,128,359,10917,93,77,2,4,1
7331091005_10153912515776006,6357,47663,69558,734,1405,69,3,13
7331091005_10153912498896006,47,81,583,0,12,2,1,36
7331091005_10153912441331006,32,1,2130,15,2,0,163,0
7331091005_10153911480726006,256,500,7854,71,180,8,0,4
7331091005_10153911397616006,229,505,6881,38,132,4,0,0
7331091005_10153911305251006,3618,10820,44219,326,1857,141,24,15
7331091005_10153911217196006,103,811,4661,61,12,4,0,4
7331091005_10153911196851006,100,185,8704,76,18,67,1,1
7331091005_10153911150786006,462,1411,12009,54,240,106,0,0
7331091005_10153911125666006,162,363,5229,37,63,6,2,3
7331091005_10153911082566006,587,514,4248,15,11,349,0,3
7331091005_10153911035826006,132,710,5126,24,72,28,0,0
7331091005_10153910960481006,247,421,6186,52,95,14,0,0
7331091005_10153910910436006,463,5132,21566,106,401,219,3,33
7331091005_10153910894896006,64,210,1452,7,23,2,0,0
7331091005_10153910858656006,1800,6489,19061,211,682,25,4,3
7331091005_10153910770551006,314,1093,5843,45,103,12,2,1
7331091005_10153910720361006,440,1301,9174,43,160,163,0,3
7331091005_10153910674471006,231,808,16095,200,47,7,6,0
7331091005_10153910360216006,60,73,1186,5,2,8,0,0
7331091005_10153910331371006,298,324,2834,7,20,40,0,3
7331091005_10153910127826006,62,185,1471,10,33,14,0,0
7331091005_10153910059251006,1058,5105,22524,66,179,280,77,25
7331091005_10153909823246006,297,798,3223,23,20,46,100,4
7331091005_10153909729841006,177,474,5090,61,4,20,1,1
7331091005_10153909643641006,410,855,9143,32,57,315,2,2
7331091005_10153909321026006,7710,38772,64634,622,1043,1001,35,147
7331091005_10153909469076006,63,49,2069,11,1,66,0,2
7331091005_10153909418666006,366,480,2056,10,9,98,1,40
7331091005_10153909313691006,137,269,2420,9,52,90,4,4
7331091005_10153909198486006,324,3202,6558,103,57,5,5,3
7331091005_10153909178181006,389,1110,4029,6,97,150,2,0
7331091005_10153909150561006,85,100,3402,16,4,144,1,1
7331091005_10153909114006006,290,497,5314,42,13,44,1,9
7331091005_10153909028796006,563,6725,8252,80,68,18,0,2
7331091005_10153908021266006,853,10340,68345,585,101,69,4829,27
7331091005_10153907950191006,200,840,10881,202,65,9,3,1
7331091005_10153907820921006,67,44,3790,21,4,66,0,0
7331091005_10153907755286006,211,608,11630,89,110,7,0,1
7331091005_10153907722631006,1275,2291,12940,72,193,393,3,6
7331091005_10153907686136006,415,1020,8490,56,199,21,0,2
7331091005_10153907681016006,91,76,1039,16,2,41,0,1
7331091005_10153907607706006,67,121,1956,12,31,2,0,0
7331091005_10153907555256006,57,120,2685,18,33,2,1,0
7331091005_10153907535361006,152,128,2084,3,18,102,3,2
7331091005_10153907462356006,147,392,5205,29,90,9,0,1
7331091005_10153907411636006,599,934,11774,224,51,20,2,87
7331091005_10153907368936006,113,107,1272,0,19,43,3,5
7331091005_10153907164701006,44,26,567,2,0,2,1,3
7331091005_10153907014686006,860,1574,10338,136,22,311,1,0
7331091005_10153906975871006,383,2122,3720,14,114,2,1541,12
7331091005_10153906832156006,922,2823,5669,51,42,3,0,3
7331091005_10153906811696006,80,116,1283,11,11,1,0,1
7331091005_10153906781656006,2500,7346,16054,139,15,862,1,3
7331091005_10153906651861006,164,505,2088,25,14,4,0,1
7331091005_10153906623921006,72,43,1353,22,1,1,0,24
7331091005_10153906354126006,2431,5293,10309,190,352,49,0,1
7331091005_10153906331651006,212,216,1623,9,28,92,3,12
7331091005_10153906098436006,143,429,6994,55,25,14,0,0
7331091005_10153906026366006,294,295,1936,4,93,2,0,0
7331091005_10153905901666006,220,197,1599,13,2,116,1,2
7331091005_10153905878616006,401,321,6178,37,15,177,0,1
7331091005_10153905855736006,147,321,1256,6,1,60,0,0
7331091005_10153905814596006,435,1069,4124,35,45,6,0,0
7331091005_10153904772556006,2073,3196,8754,24,124,587,10,11
7331091005_10153904666051006,2476,11167,36362,722,915,24,3,0
7331091005_10153904604296006,62,248,3828,17,8,57,1,1
7331091005_10153904530161006,112,255,2107,30,5,23,0,1
7331091005_10153904460501006,167,336,2442,13,1,195,1,2
7331091005_10153904422581006,70,180,2448,20,35,6,1,1
7331091005_10153904401536006,44,132,2131,20,17,4,0,2
7331091005_10153904381366006,220,419,5261,52,11,163,1,3
7331091005_10153904334261006,116,342,3663,19,49,11,3,2
7331091005_10153904303031006,67,239,3507,17,50,1,0,0
7331091005_10153904287466006,1728,4789,11563,151,85,665,6,25
7331091005_10153904160986006,717,1121,6155,4,162,156,23,45
7331091005_10153904112946006,22,36,482,7,0,0,0,0
7331091005_10153904058201006,17,66,2053,18,0,2,0,1
7331091005_10153904054091006,156,170,3063,1,17,65,0,109
7331091005_10153903933011006,529,796,3540,12,72,325,4,2
7331091005_10153903844936006,386,556,4855,26,101,70,1,13
7331091005_10153903833451006,299,489,9465,105,2,330,0,0
7331091005_10153903755956006,677,937,6516,38,3,362,2,0
7331091005_10153903753911006,106,47,1162,7,7,14,0,3
7331091005_10153903741361006,341,1110,16565,192,20,0,2046,37
7331091005_10153903501501006,59,108,927,3,20,1,7,1
7331091005_10153903452746006,949,664,2818,12,64,45,9,18
7331091005_10153903232726006,282,315,3837,20,42,13,2,0
7331091005_10153903242926006,1410,1899,4031,8,28,549,6,0
7331091005_10153903170806006,22,25,241,1,3,0,7,4
7331091005_10153903114526006,10275,19077,23367,83,46,2008,10,1
7331091005_10153903077541006,129,696,2792,3,20,0,346,3
7331091005_10153903064626006,68,184,1425,15,12,3,0,1
7331091005_10153903026456006,177,167,1295,12,1,10,0,0
7331091005_10153902830781006,32,155,2210,77,14,0,6,1
7331091005_10153902820661006,394,282,1407,7,15,28,5,161
7331091005_10153902817646006,12,7,1648,17,2,2,1,0
7331091005_10153902759496006,66,68,1352,21,1,3,0,2
7331091005_10153902599426006,1402,2863,7594,19,224,221,5,0
7331091005_10153902554271006,82,67,2080,23,0,20,1,1
7331091005_10153902536851006,371,596,6376,36,40,19,0,3
7331091005_10153901651881006,555,1140,7668,41,4,434,20,0
7331091005_10153901649016006,353,1525,7236,96,37,229,2,1
7331091005_10153901630216006,154,257,3622,60,5,75,0,2
7331091005_10153901587851006,160,237,1381,16,2,45,2,7
7331091005_10153901567321006,1828,11294,34988,619,1125,78,35,38
7331091005_10153901552531006,416,593,4483,33,162,9,7,9
7331091005_10153901470206006,35,37,1243,9,16,3,0,0
7331091005_10153901463956006,121,179,1970,13,4,126,0,0
7331091005_10153901393246006,1030,880,5555,16,25,339,8,174
7331091005_10153901385191006,107,169,1157,11,1,56,3,2
7331091005_10153901275201006,81,252,3213,24,12,26,0,1
7331091005_10153901241031006,69,128,4522,33,1,44,0,0
7331091005_10153901195636006,272,740,9096,45,64,2,1,0
7331091005_10153901190536006,256,470,6419,36,186,14,0,1
7331091005_10153901043541006,1057,4993,22946,388,375,17,2,4
7331091005_10153900780126006,327,479,3395,4,83,11,248,19
7331091005_10153900771616006,481,1190,3454,13,3,194,6,18
7331091005_10153900725531006,144,475,3083,17,88,9,0,0
7331091005_10153900714361006,104,246,1831,25,36,2,14,13
7331091005_10153900621831006,76,139,1694,9,13,19,0,0
7331091005_10153900387816006,47,114,3040,21,2,36,1,0
7331091005_10153900382006006,13,28,576,4,0,7,1,0
7331091005_10153900336311006,37,123,3880,14,7,1,2,1
7331091005_10153900309901006,265,601,3299,7,7,161,0,1
7331091005_10153900043621006,73,160,4053,26,36,15,2,4
7331091005_10153899998336006,138,155,3017,20,6,72,0,2
7331091005_10153899965561006,77,104,2838,24,34,2,9,3
